Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,BA,SlgPct,OBPct,iPF,PF,1B,SB%,BB%,K%,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch,Division
Quinnipiac,56,MAAC,1972,238,1,23,71,2305,600,116,18,76,448,120,9,35,428.45949638451356,38.91488515159059,-4.546221361695741,4.402421469840081,4.218590236412957,449,32,401,56,2023,0.30425963488843816,0.4969574036511156,0.3947939262472885,,100.0,390,78.94736842105263,10.325379609544468,19.47939262472885,0.19269776876267747,114.60380901246955,0.19436008676789587,0.4068284845853234,Quinnipiac,72.59999999999998,11.226400000000003,9.783118140555363,0.8668583710932962,3.1675556654102888,1
Radford,54,Big South,1825,225,2,22,60,2134,458,95,9,39,277,50,7,13,264.6776571551283,-81.14389619074646,-7.417816064751255,11.491583026048549,-4.619761887759852,475,27,252,54,2023,0.25095890410958904,0.376986301369863,0.34910965323336457,,100.0,315,64.93506493506493,10.543580131208998,22.25866916588566,0.12602739726027395,75.82167266503599,0.12980318650421743,0.3470070422535211,Radford,-82.45800000000001,3.2670000000000097,3.9768089145813437,0.8192647244293101,0.010913127614190277,1
Rhode Island,52,Atlantic 10,1530,173,3,10,73,1789,408,88,5,71,291,37,9,9,286.80794009220165,-8.583209220912988,-2.1263389798163232,4.781859680949659,0.5455927234319997,437,6,269,52,2023,0.26666666666666666,0.4699346405228758,0.3672442705422023,,100.0,244,86.04651162790698,9.670206819452208,24.427054220234766,0.20326797385620915,101.33791421046455,0.1626607043040805,0.38217049915872126,Rhode Island,-13.752000000000011,7.9732000000000065,8.88195029090966,0.8538451443569555,0.4560427312381101,1
Rice,56,C-USA,1925,249,2,18,44,2238,485,90,7,58,300,36,3,23,286.6144908569612,-71.83197198044448,-5.096797754167853,9.312384398477707,-4.56602661740286,505,7,286,56,2023,0.2519480519480519,0.39636363636363636,0.3485254691689008,,100.0,330,83.72093023255815,11.126005361930295,22.56478999106345,0.14441558441558444,79.99544095475942,0.13404825737265416,0.3509449418084154,Rice,-79.09500000000001,5.6522000000000086,5.821736406400417,1.1697514836795253,-0.9897698914098436,1
Richmond,54,Atlantic 10,1702,221,6,34,51,2014,522,122,9,61,369,29,1,21,375.871767848349,43.329691427659874,-6.110113855696116,5.956079309052906,4.481470282260383,339,9,352,54,2023,0.30669800235017625,0.4964747356051704,0.3972194637537239,,100.0,330,76.31578947368422,10.973187686196624,16.832174776564052,0.18977673325499417,115.13270402094827,0.18321747765640517,0.40736163836163836,Richmond,61.92599999999999,12.385,12.434469839474032,0.8698335817188275,1.8038859337380373,1
Rider,57,MAAC,1945,254,3,24,74,2300,517,112,5,43,385,49,8,12,327.8383814644232,-60.86123061181229,8.834175203122824,10.437166998599965,-1.7325424374421552,396,17,352,57,2023,0.26580976863753214,0.39485861182519283,0.36869565217391304,,100.0,357,74.24242424242425,11.043478260869566,17.217391304347824,0.1290488431876607,84.95382205468327,0.1673913043478261,0.3649333042720139,Rider,16.418999999999986,12.548000000000004,8.090117344218955,0.9704531794686861,4.839924274965512,1
Rutgers,56,Big Ten,1734,230,7,40,74,2085,515,91,12,64,377,57,6,37,375.9615355120827,19.20574410479624,4.066966308818628,3.926454755190976,2.266613809411153,281,9,346,56,2023,0.29700115340253747,0.4740484429065744,0.39616306954436453,,100.0,348,86.36363636363636,11.031175059952037,13.477218225419666,0.17704728950403692,109.84744474623822,0.18081534772182253,0.40111926605504583,Rutgers,29.802999999999987,11.708000000000002,11.043103663204736,0.959351651000241,1.1609718577921644,1
SFA,49,WAC,160,17,0,1,5,183,51,8,1,4,34,14,2,2,32.749408852647036,1.313323288939273,0.6543567319667165,0.22102320903910241,0.2507312418376086,39,2,35,44,2023,0.31875,0.45625,0.3989071038251366,,100.0,38,87.5,9.289617486338798,21.311475409836063,0.1375,106.59319380780303,0.18579234972677597,0.4001584699453552,SFA,10.535999999999987,13.019800000000004,9.027705651897833,0.9391907740422204,4.835079588169604,1
Sacramento St.,56,WAC,1934,218,3,27,58,2240,571,111,14,92,417,20,5,9,397.8927079326113,13.101278081762175,7.8823536979187425,8.902454005876205,3.6252394887819817,446,10,371,55,2023,0.2952430196483971,0.5098241985522234,0.3794642857142857,,100.0,354,66.66666666666666,9.732142857142858,19.910714285714285,0.21458117890382628,113.45319260605748,0.1861607142857143,0.398847806624888,Sacramento St.,61.18599999999999,15.192000000000004,13.955102441648515,0.9089415833024577,2.758842963734862,1
Sacred Heart,56,NEC,2042,289,5,24,94,2454,590,93,16,57,445,109,11,43,427.24930563944696,45.058650154251,8.644645490000276,11.02878749038708,6.549442432863947,487,30,385,56,2023,0.2889324191968658,0.4338883447600392,0.39853300733496333,,100.0,424,78.41726618705036,11.776691116544418,19.84515077424613,0.14495592556317338,101.50146469274782,0.18133659331703342,0.3948572013093289,Sacred Heart,48.43299999999998,12.174600000000002,10.745845766865832,0.9592840450393031,1.9454942621463172,1
Saint Joseph's,53,Atlantic 10,1831,251,3,27,54,2166,562,98,17,74,426,73,9,9,413.8069960423735,56.167404420122914,0.41923500513913725,7.739781712775817,6.025404302321426,397,17,396,53,2023,0.3069361004915347,0.5002730748225014,0.40166204986149584,,100.0,373,81.11111111111111,11.588180978762697,18.328716528162513,0.1933369743309667,117.1470358998664,0.19667590027700832,0.41169259259259255,Saint Joseph's,86.60499999999999,12.2076,11.66633701388283,0.8174772415513156,3.266922751042003,1
Saint Louis,56,Atlantic 10,1986,280,7,34,99,2406,588,105,11,58,447,92,6,22,435.52510618113143,38.257858977468025,12.334507794486505,10.268648078401988,5.846090637844405,398,17,412,56,2023,0.29607250755287007,0.4476334340382679,0.40482128013300084,,100.0,414,84.40366972477065,11.637572734829593,16.54197838736492,0.15156092648539782,106.22145742353304,0.185785536159601,0.40191095317725745,Saint Louis,69.28799999999998,16.221999999999998,14.657272820005247,1.0081378216026295,1.4337810541684242,1
Saint Mary's (CA),51,WCC,1728,187,6,25,41,1987,464,79,11,76,312,58,10,13,287.48951889826844,-23.218237067859302,-15.045134193521138,8.700556070435589,-1.4026441191755499,386,26,283,51,2023,0.26851851851851855,0.45891203703703703,0.35128334172118775,,100.0,298,69.04761904761905,9.411172622043281,19.426270759939605,0.1903935185185185,94.68690149367976,0.15702063412179165,0.3667913924050633,Saint Mary's (CA),-17.47100000000001,6.383000000000006,8.44039385854762,0.9400373692077728,-1.6502382657126766,1
Saint Peter's,50,MAAC,1638,237,2,22,91,1990,433,76,7,38,304,53,15,25,303.4611056771548,-32.8485586844576,-9.644664632215303,3.1726302920355733,-1.4030727904258156,442,29,271,50,2023,0.26434676434676435,0.3888888888888889,0.38341708542713565,,100.0,312,64.63414634146342,11.909547738693467,22.21105527638191,0.12454212454212454,87.48496048304592,0.1527638190954774,0.37442648539778445,Saint Peter's,-25.011000000000013,4.4520000000000035,5.845139330468374,0.8867390721373023,-0.8244966861002032,1
Sam Houston,64,WAC,2280,271,5,29,66,2651,724,147,19,84,540,102,15,20,514.875593411072,59.481807458125196,2.3415524490932884,5.877052235127088,6.325078081855185,400,25,488,63,2023,0.3175438596491228,0.5092105263157894,0.4021124104111656,,100.0,474,80.31496062992126,10.22255752546209,15.088645794039984,0.19166666666666665,119.2610537708958,0.2036967182195398,0.41453502461188935,Sam Houston,127.45799999999998,16.530800000000003,14.744921719719878,0.891694335446222,3.793717972016699,1
Samford,62,SoCon,1969,253,8,26,75,2331,558,109,11,97,392,33,10,21,413.80132081198354,7.488420236798586,-3.7276156416447956,12.839734387632362,1.3210650852961303,405,13,359,62,2023,0.28339258506856274,0.4977145759268664,0.3835263835263835,,100.0,341,71.73913043478261,10.853710853710853,17.374517374517374,0.21432199085830367,111.8152778378458,0.16816816816816818,0.39887041036717064,Samford,20.451999999999984,13.587400000000004,14.189742106672359,0.977547643501084,-0.29026611659501533,1
San Diego,50,WCC,1658,226,8,25,77,1994,453,83,12,54,330,64,8,31,324.6247219737923,12.822374013823103,0.033499809931131,10.13982312227634,2.508823329306362,314,27,307,50,2023,0.2732207478890229,0.43546441495778043,0.3831494483450351,,100.0,304,70.32967032967034,11.334002006018054,15.747241725175526,0.16224366706875754,97.81538804522789,0.16549648946840523,0.3842598584428715,San Diego,4.640999999999987,9.243000000000006,8.967144919217375,0.9874574656322308,0.39325825934593617,1
San Diego St.,53,Mountain West,1664,171,2,16,70,1923,420,83,14,33,257,72,6,22,233.79659663813086,-80.19832920105728,-6.117362314963217,8.504251375386982,-4.1057856876826895,414,33,229,53,2023,0.25240384615384615,0.3786057692307692,0.34477379095163807,,100.0,290,68.57142857142857,8.892355694227769,21.528861154446176,0.12620192307692307,75.04519341656217,0.13364534581383256,0.344676915059927,San Diego St.,-71.88100000000001,3.0398000000000063,4.744581195160969,0.9956410256410255,-1.6914727738372437,1
San Francisco,47,WCC,1591,188,6,23,60,1868,414,82,7,46,265,71,12,15,256.2671145345519,-35.832577536271785,-5.132517268916025,8.685219766134916,-1.5896467935643355,414,25,247,47,2023,0.26021370207416716,0.4072910119421747,0.3576017130620985,,100.0,279,73.95833333333334,10.06423982869379,22.1627408993576,0.14707730986800754,84.81802979864858,0.1418629550321199,0.35957112068965513,San Francisco,-44.384000000000015,4.400400000000004,5.473834014731491,1.0199050086355785,-1.159314561702402,1
San Jose St.,58,Mountain West,2000,257,5,24,44,2330,563,128,11,65,371,28,8,7,372.02867491343727,-8.422795292131301,-2.1930504080124815,5.614350363812042,1.422018873498413,449,12,334,58,2023,0.2815,0.454,0.37296137339055796,,100.0,359,70.0,11.030042918454935,19.270386266094423,0.17250000000000004,99.28026474649359,0.1592274678111588,0.3813047413793103,San Jose St.,-2.4080000000000137,12.627600000000003,11.293818904952307,0.9952652189391242,1.393854450557944,1
Santa Clara,56,WCC,1950,269,5,25,84,2333,581,108,17,76,398,79,6,40,441.81502797389874,77.00315345503807,-12.36662338926114,9.468453848125726,6.325820058569442,477,32,367,56,2023,0.29794871794871797,0.4876923076923077,0.4024860694384912,,100.0,380,71.17117117117117,11.530218602657524,20.445777968281185,0.18974358974358974,114.5539487598306,0.17059579939991426,0.40989625484287556,Santa Clara,23.853999999999985,13.028600000000003,12.557614477941842,1.0199811941701926,0.21575828075832426,1
Seattle U,53,WAC,1820,174,2,17,55,2068,510,94,10,46,292,20,6,13,290.3614532442378,-64.88349181449256,-14.530626383698841,11.91269989943407,-3.7661015713350747,461,13,274,52,2023,0.2802197802197802,0.4186813186813187,0.3583172147001934,,100.0,360,60.60606060606061,8.413926499032883,22.292069632495163,0.13846153846153847,87.5493862445786,0.14119922630560927,0.36282848837209297,Seattle U,-50.94300000000001,5.9458000000000055,6.147757096140365,0.9355297665879885,0.20778626800633937,1
Seton Hall,54,Big East,1889,241,5,29,54,2218,551,89,16,40,346,93,12,21,351.1901607036217,2.0731269706972504,4.456097738893821,8.874668231025575,1.7627706802022542,338,15,308,54,2023,0.29168872419269454,0.41926945473795657,0.3836789900811542,,100.0,406,86.11111111111111,10.865644724977457,15.238954012623985,0.12758073054526203,94.33792590485427,0.15599639314697927,0.3801539855072464,Seton Hall,-16.84100000000001,9.254000000000005,8.661727469418782,1.0078119215105517,0.5205413671412309,1
Siena,53,MAAC,1798,229,3,22,72,2124,438,78,6,49,275,52,9,22,263.39582988781103,-95.55981187302554,-12.686856612474008,9.526370950249444,-6.084599945567601,525,19,261,52,2023,0.2436040044493882,0.3754171301446051,0.3493408662900188,,100.0,305,73.23943661971832,10.781544256120528,24.717514124293785,0.1318131256952169,75.53195548898204,0.12947269303201506,0.34692162417374883,Siena,-91.65000000000002,1.2036000000000064,1.8776386991896066,0.8720407646537537,-0.49742799255148373,1
South Alabama,54,Sun Belt,1721,275,6,13,84,2099,478,77,13,52,342,47,1,30,368.1356172727129,-0.148952774136081,0.4578686859531045,8.731228679036935,1.1435665122568235,376,15,314,54,2023,0.2777454968041836,0.42823939570017433,0.4016198189614102,,100.0,336,75.80645161290323,13.101476893758932,17.913292043830396,0.15049389889599074,101.05026634395796,0.162934730824202,0.3963905126976521,South Alabama,18.021999999999984,6.994600000000001,10.339203221213499,1.0163836705202312,-3.4573531847800636,1
South Carolina,63,SEC,1952,361,6,23,106,2448,543,98,7,114,473,54,3,12,498.00535245219805,47.23248633497141,4.2704902800662445,14.752081320371502,4.61154584012832,578,9,454,62,2023,0.2781762295081967,0.5107581967213115,0.4150326797385621,,100.0,324,85.71428571428571,14.74673202614379,23.61111111111111,0.2325819672131148,122.99809803324315,0.19321895424836602,0.4236884236453202,South Carolina,106.13199999999999,14.376199999999997,15.68354303208007,0.8245045045045045,1.7526261112765695,1
South Dakota St.,52,Summit League,1752,257,5,21,66,2101,497,96,14,89,357,45,6,11,393.28488841355704,68.88636158086676,-7.902678270978246,8.346558081754186,5.416039286752346,476,14,341,52,2023,0.283675799086758,0.5068493150684932,0.39267015706806285,,100.0,298,76.27118644067797,12.232270347453593,22.655878153260353,0.22317351598173518,116.25528276953202,0.16991908614945264,0.40748015303682444,South Dakota St.,21.474999999999987,6.2996000000000025,9.343177918654257,0.8756238508011558,-2.1487644793262213,1
South Fla.,60,AAC,2074,206,4,21,84,2389,570,92,7,74,345,39,7,14,350.0243494446346,-44.37470960278305,-3.679682198566594,9.648880957545403,-1.6907962951542426,535,18,332,60,2023,0.274831243972999,0.43297974927675986,0.36165759732105485,,100.0,397,68.42105263157895,8.622854750941816,22.394307241523652,0.15814850530376084,91.61915367674433,0.1444118878191712,0.36860562788744217,South Fla.,-50.51400000000002,6.005200000000009,7.044600732392408,1.0062609610662925,-1.076765118819016,1
Southeast Mo. St.,56,OVC,1845,220,7,20,91,2183,482,88,11,63,359,46,3,33,323.7691079105603,-23.486424175539085,3.3321074664235137,7.35456983416481,-0.09471475601597848,445,16,330,56,2023,0.2612466124661247,0.4233062330623306,0.3664681630783326,,100.0,320,74.19354838709677,10.077874484654146,20.38479157123225,0.16205962059620593,90.72170564891289,0.16445258818140174,0.3702222222222222,Southeast Mo. St.,1.1859999999999893,8.179600000000002,8.193843243840265,1.0535973976272484,-0.43034646753761585,1
Southeastern La.,50,Southland,1616,253,1,20,119,2009,395,68,9,30,305,113,13,17,290.4701072370566,-29.32327118224289,0.4189550371155172,10.79062370595311,-0.24556816979786905,353,25,272,50,2023,0.24443069306930693,0.3533415841584158,0.3822797411647586,,100.0,288,81.88405797101449,12.593330014932802,17.57093081134893,0.1089108910891089,79.2484279655028,0.15181682429069188,0.3668704534130543,Southeastern La.,-20.080000000000013,7.346800000000003,6.300742543133633,0.9721480026195154,1.2565429526999,1
Southern California,58,Pac-12,1929,257,3,30,72,2291,553,99,28,60,386,53,8,42,391.18805449197987,-13.37239656591364,-2.5776249149902677,9.248874055961982,-0.40943397122890113,423,30,351,58,2023,0.2866770347330223,0.4603421461897356,0.3862941946748145,,100.0,366,63.85542168674698,11.217808817110432,18.463553033609777,0.17366511145671332,104.19624361014681,0.16848537756438237,0.39219431072210065,Southern California,10.452999999999987,12.224200000000002,11.22043921852957,1.0043391812865496,0.9509469304613596,1
Southern Ill.,57,MVC,1996,207,10,21,50,2284,575,119,13,79,372,72,5,10,371.78291357815107,17.910661700832634,14.500740459659259,9.326998994340702,3.600947104557312,373,15,340,57,2023,0.2880761523046092,0.47945891783567135,0.36865148861646235,,100.0,364,82.75862068965517,9.063047285464098,16.330998248686516,0.19138276553106215,103.83414010463108,0.1628721541155867,0.3843577738515901,Southern Ill.,-6.486000000000015,11.377200000000002,12.365155035883873,1.1506090207428847,-2.4771741536773604,1
Southern Ind.,55,OVC,1808,283,6,28,94,2219,486,74,16,37,344,53,7,28,350.8711261290388,-2.1110203203677393,-11.062050778699327,10.363372310847318,0.7936108673330698,446,22,310,55,2023,0.2688053097345133,0.38882743362831856,0.39161784587652093,,100.0,359,70.66666666666667,12.753492564218117,20.099143758449753,0.12002212389380529,89.62385201916597,0.15502478593961244,0.37994562754870864,Southern Ind.,-12.58800000000001,8.104400000000005,7.185503506491038,0.9848484848484849,1.043579570432044,1
Southern Miss.,66,Sun Belt,2131,299,4,31,87,2552,601,127,13,85,435,59,4,10,447.71287845126903,-0.05378317786802711,4.869824831256796,5.844936209650386,1.1465091786585961,458,14,403,66,2023,0.28202721726888785,0.47348662599718444,0.38832288401253917,,100.0,376,80.82191780821918,11.716300940438872,17.946708463949843,0.1914594087282966,107.66401885031777,0.17045454545454544,0.3966611635220126,Southern Miss.,37.10899999999998,16.391200000000005,14.999078449705914,0.9209159296533496,2.799723234797435,1
Southern U.,50,SWAC,1487,258,2,21,71,1839,391,68,12,32,294,95,9,22,293.2060639646383,-30.66114683429436,10.993639888801665,3.4764695442983067,0.43807999123516883,302,24,266,50,2023,0.2629455279085407,0.3893745796906523,0.3926046764545949,,100.0,279,79.83193277310924,14.02936378466558,16.421968461120173,0.1264290517821116,90.00506685912262,0.1598694942903752,0.3811449591280654,Southern U.,-12.046000000000014,8.613400000000004,8.09150624431872,0.9757864077669903,0.7356304440381969,1
St. Bonaventure,47,Atlantic 10,1545,147,0,15,55,1762,389,69,3,34,209,16,5,16,195.80554625718693,-95.12749180301878,2.604077896239212,2.1662078756926233,-5.5794509460298904,341,11,190,45,2023,0.2517799352750809,0.3663430420711974,0.3354143019296254,,100.0,283,59.25925925925925,8.342792281498298,19.35300794551646,0.11456310679611648,69.85006118946635,0.11861520998864926,0.3345652667423383,St. Bonaventure,-102.50300000000001,1.2028000000000072,1.50734328795897,0.89497789971041,-0.1633994873475808,1
St. John's (NY),52,Big East,1712,239,3,26,78,2058,518,104,13,52,371,52,5,23,387.0292593737514,63.09650219505052,0.6881506594069824,6.612473133121685,6.020191925192755,376,16,350,51,2023,0.30257009345794394,0.4696261682242991,0.4071914480077745,,100.0,349,76.47058823529412,11.613216715257533,18.27016520894072,0.16705607476635514,111.75475171631568,0.18027210884353742,0.40885477582845997,St. John's (NY),41.152999999999984,11.41,9.576731953361714,0.9793990086741017,2.0732696281660417,1
St. Thomas (MN),44,Summit League,1476,130,1,13,24,1644,374,63,11,14,186,33,6,29,154.04997103699637,-99.7868581457465,2.183231186846724,5.15877191252736,-6.529916569459067,280,13,168,43,2023,0.25338753387533874,0.3394308943089431,0.3217761557177616,,100.0,286,71.73913043478261,7.907542579075426,17.0316301703163,0.08604336043360433,60.260495323963156,0.11313868613138686,0.31764250913520103,St. Thomas (MN),-111.051,-0.1785999999999923,-0.7142760252277355,0.9640019860973188,0.529006697388444,1
Stanford,64,Pac-12,2354,298,11,30,64,2757,745,145,14,117,535,61,9,12,561.9444753257103,75.09455670213441,7.900942857046391,12.672658884309744,7.359324656821818,498,17,511,64,2023,0.316482582837723,0.5390824129141886,0.4055132390279289,,100.0,469,78.2051282051282,10.808850199492202,18.063112078346027,0.22259983007646555,126.82436227739532,0.19405150525933987,0.4236994515539305,Stanford,117.03999999999999,20.651799999999998,19.726952188549294,0.9692891859052248,1.579176364523505,1
Stetson,57,ASUN,1916,268,8,32,94,2318,538,109,9,81,420,64,5,10,412.62478907818894,28.337212703443516,5.93352245130698,8.835154694062666,3.886015345392123,477,12,392,57,2023,0.2807933194154488,0.47390396659707723,0.3917169974115617,,100.0,339,84.21052631578947,11.561691113028473,20.578084555651426,0.1931106471816284,108.64813400909571,0.181190681622088,0.3989170286707211,Stetson,56.96099999999999,14.405200000000002,12.243359103213795,0.8215644317641464,5.290506097191361,1
Stonehill,49,NEC,1627,193,4,18,63,1905,419,71,6,27,244,46,2,33,237.86776372973137,-58.82058129850755,2.096257414532787,3.374708654585609,-2.6242218533019193,394,12,211,49,2023,0.25752919483712355,0.3583282114320836,0.3564304461942257,,100.0,315,79.3103448275862,10.131233595800525,20.68241469816273,0.10079901659496004,73.57680773197384,0.12808398950131233,0.3475719557195572,Stonehill,-80.915,0.9386000000000073,2.5046735877163453,0.8119290057983313,-1.348661186019812,1
Stony Brook,52,CAA,1790,186,5,19,54,2054,503,99,14,41,347,92,10,11,298.9009498901595,-42.38997266765467,4.470106567315198,10.053218109754894,-0.5522215548867194,357,23,312,52,2023,0.2810055865921788,0.4206703910614525,0.3641674780915287,,100.0,349,80.0,9.055501460564752,17.380720545277505,0.1396648044692737,89.52919543510708,0.16893865628042842,0.36738845401174164,Stony Brook,-1.909000000000014,9.273200000000005,8.75780219768397,0.9478567728567728,1.0255324426871066,1
Tarleton St.,49,WAC,1587,201,4,23,72,1887,460,80,16,46,344,96,17,22,322.4993341803618,-1.653089091313308,-2.8507822701954177,6.795245794963816,1.5020103497223232,368,29,287,49,2023,0.2898550724637681,0.4473850031505986,0.39056703762586115,,100.0,318,76.8,10.651828298887123,19.50185479597244,0.15752993068683047,102.42438932354875,0.18229994700582935,0.392212879191059,Tarleton St.,37.21499999999999,9.056000000000003,9.250572464254132,0.9814157014157014,-0.023086102525216035,1
Tennessee,66,SEC,2180,346,9,24,78,2637,617,112,15,126,489,59,4,16,511.0882326604323,25.513049673860966,-3.6193901571075546,7.248659120935461,2.0346724075830656,596,14,460,65,2023,0.2830275229357798,0.521559633027523,0.3981797497155859,,100.0,364,80.82191780821918,13.120970800151689,22.60144103147516,0.23853211009174313,120.9864231172686,0.18543799772468714,0.4145479190530737,Tennessee,84.42699999999998,12.1482,16.305834373604167,0.7782197538276794,-0.6955906856882645,1
Tennessee Tech,55,OVC,1888,288,2,17,48,2243,523,87,4,89,339,19,4,8,383.6374125520493,26.83752319377129,-3.5483793678474953,9.297769802614715,3.26905085064676,486,11,308,55,2023,0.2770127118644068,0.46875,0.38386090057958094,,100.0,343,63.33333333333333,12.839946500222915,21.66740971912617,0.1917372881355932,105.4350685915046,0.15113687026304057,0.3923546225993747,Tennessee Tech,-29.658000000000012,6.122000000000007,9.930092641431878,0.9462498440034943,-3.4603425655973616,1
Texas,64,Big 12,2123,294,7,27,42,2493,626,129,16,90,451,67,8,36,452.26761933297786,11.972191221677896,-2.012374799800213,14.068803856999192,1.3961051530067614,490,22,422,64,2023,0.2948657560056524,0.49788035798398494,0.38868832731648617,,100.0,391,75.28089887640449,11.793020457280386,19.655034095467308,0.20301460197833254,113.20725523663526,0.18090653830726033,0.40231665994352556,Texas,57.006999999999984,12.846600000000004,14.833025585478854,0.8449490069779925,0.37096884957775345,1
Texas A&M,65,SEC,2104,402,12,35,55,2608,565,102,10,86,443,89,9,2,456.8248181753967,-23.410326773021268,4.980222444650944,10.638884506931163,-1.0166471319150594,531,19,416,65,2023,0.2685361216730038,0.44914448669201523,0.3964723926380368,,100.0,367,82.4074074074074,15.414110429447852,20.36042944785276,0.18060836501901145,104.36739051118326,0.16986196319018404,0.39614899380804947,Texas A&M,37.52699999999999,14.619200000000001,13.073298559436314,1.0057766891202287,1.4619359097455913,1
Texas Southern,52,SWAC,1745,292,1,30,93,2161,545,111,9,63,437,81,14,18,454.9892620717699,74.41447004540039,-3.7379321972467174,-0.01768185672312861,7.455110836296205,363,33,383,51,2023,0.3123209169054441,0.49455587392550143,0.4308190652475706,,100.0,362,71.05263157894737,13.512262841277186,16.797778806108283,0.18223495702005732,123.5237557945156,0.2022211938917168,0.43060398332561367,Texas Southern,105.64099999999999,15.169399999999996,13.721079120311938,0.8665642693651368,3.7841429806563127,1
Texas St.,58,Sun Belt,1963,276,5,22,83,2349,532,105,8,82,396,46,11,14,392.83431389380024,-19.314545105746355,-1.8868532675789362,12.393718573146925,-0.2065321382568006,486,15,362,58,2023,0.27101375445746306,0.4579724910850739,0.38143891017454234,,100.0,337,75.40983606557377,11.749680715197956,20.689655172413794,0.1869587366276108,102.39261900787486,0.1685823754789272,0.388565626336041,Texas St.,11.999999999999984,12.500600000000004,11.094266651282704,0.8798818942781791,3.1128673757846563,1
Texas Tech,64,Big 12,2246,367,7,39,69,2728,680,138,19,93,519,28,4,11,543.2476903256105,61.44828082395529,-3.251609385729558,10.721520123045373,4.936800111614333,489,8,497,64,2023,0.3027604630454141,0.5053428317008014,0.4116568914956012,,100.0,430,77.77777777777779,13.45307917888563,17.925219941348974,0.2025823686553873,120.90269506440742,0.19024926686217009,0.4195445836403832,Texas Tech,112.29499999999999,18.5908,17.686605278598964,1.0000570421074466,0.90313432347725,1
The Citadel,54,SoCon,1636,190,3,17,48,1894,456,95,14,26,292,55,6,37,272.1018249203224,-58.0383010725563,3.529404574180364,7.583712263127798,-3.4889809791665205,342,14,265,54,2023,0.2787286063569682,0.4015892420537897,0.36800422386483633,,100.0,321,79.71014492753623,10.03167898627244,18.057022175290392,0.12286063569682149,86.27533167288672,0.15417106652587118,0.36582574152542374,The Citadel,-36.65600000000001,4.425400000000003,5.6493344809194275,0.9509334889148191,-0.995591551905374,1
Toledo,55,MAC,1850,241,4,21,56,2172,519,86,8,92,370,99,9,18,370.25152947226434,7.493367589795425,2.196190048581725,8.16071815905192,2.2361071313318717,466,19,337,55,2023,0.28054054054054056,0.48486486486486485,0.3775322283609576,,100.0,333,83.89830508474576,11.095764272559853,21.4548802946593,0.2043243243243243,107.37243291411254,0.1703499079189687,0.3916030499075785,Toledo,13.931999999999984,11.823400000000005,11.849034074982061,0.9710444364594562,0.3269277616456545,1
Towson,56,CAA,1949,246,0,22,52,2269,556,99,10,69,368,69,6,24,366.54026141351176,-10.474881373090144,5.664768758900203,9.494074497663322,1.9697292674133133,404,12,334,56,2023,0.2852744997434582,0.452539763981529,0.376377258704275,,100.0,378,85.18518518518519,10.841780520052886,17.805200528867342,0.1672652642380708,99.8508172528466,0.1621859850154253,0.3833173204054649,Towson,-8.095000000000013,6.442600000000007,8.805890700968932,0.938740009402915,-1.9428616029572066,1
Troy,62,Sun Belt,2064,302,3,30,102,2501,589,89,18,108,473,75,5,12,473.79868655226966,34.98033986948291,-2.006577761577424,11.168618500187328,3.695491982825866,510,19,437,62,2023,0.2853682170542636,0.502906976744186,0.3982407037185126,,100.0,374,79.7872340425532,12.07516993202719,20.391843262694923,0.21753875968992248,116.83713876506903,0.18912435025989605,0.41015070140280563,Troy,81.54999999999998,19.353000000000005,16.997931647476843,0.936218763235917,3.673519043287893,1
Tulane,61,AAC,1692,224,0,15,64,1995,440,88,6,73,304,53,4,19,305.4812434899035,-23.87251239105017,-2.5191792211737503,8.62188985072861,-0.2968606508253423,476,20,291,59,2023,0.26004728132387706,0.44858156028368795,0.3649122807017544,,100.0,273,72.6027397260274,11.228070175438596,23.859649122807017,0.1885342789598109,95.95748099077449,0.1523809523809524,0.375175939849624,Tulane,-32.87900000000001,7.1108000000000064,9.709757948899142,0.9457228116710876,-2.19085292488343,1
UAlbany,44,America East,1467,214,2,15,38,1736,377,63,8,24,235,45,3,6,226.28021549293234,-52.2262968080807,-0.49628374665666697,7.788497032319129,-2.050072725373163,329,14,211,44,2023,0.25698704839809133,0.35991820040899797,0.36347926267281105,,100.0,282,76.27118644067797,12.327188940092165,18.951612903225808,0.10293115201090663,75.78210628977895,0.13536866359447006,0.35310392609699764,UAlbany,-51.69400000000001,4.997400000000003,3.2382227931626977,0.8911888111888111,2.3693431202083044,1
UC Davis,54,Big West,1806,183,3,19,55,2066,455,98,7,33,239,29,6,15,233.09142667707877,-80.50490593466198,-5.4646193128277325,11.754284897363595,-4.653059921254747,434,21,223,54,2023,0.25193798449612403,0.3687707641196013,0.33688286544046464,,100.0,317,57.99999999999999,8.857696030977735,21.00677637947725,0.11683277962347727,70.77767328985234,0.11568247821878025,0.3360985436893203,UC Davis,-119.85900000000001,-0.18419999999998743,1.1780393455826716,0.9136637239165328,-1.3796452484748116,1
